Date_x,Open,High,Low,Close,Adj Close,Volume,Time Stamp,Date_y,Init N.S.A,Init S.F.,Init S.A.,Init S.A. 4-Week,Continued N.S.A,Continued S.F.,Continued S.A.,Continued S.A. 4-Week,IUR N.S.A,IUR S.A.,Covered Employment,CPI Date,CPI Open,CPI High,CPI Low,CPI Close,CPI Adj Close,CPI Volume,DJIA Date,DJIA Open,DJIA High,DJIA Low,DJIA Close,DJIA Adj Close,DJIA Volume,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Date,S&P Date,S&P Open,S&P High,S&P Low,S&P Close,S&P Adj Close,S&P Volume,NASDAQ Date,NASDAQ Open,NASDAQ High,NASDAQ Low,NASDAQ Close,NASDAQ Adj Close,NASDAQ Volume
2021-07-17,31397.30859375,31935.9453125,31223.990234375,31533.068359375,31533.068359375,18895018942,2021-07-17,2021-07-17,"411,244","-13,147.00","424,000","386,500","3,273,673","-22,069.00","3,296,000","3,297,500",2.4,2.4,"137,027,194",2021-07-16,27.479999542236328,27.479999542236328,27.440000534057617,27.440000534057617,27.440000534057617,800.0,2021-07-16,35007.94140625,35090.01171875,34647.8203125,34687.8515625,34687.8515625,3165160000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-07-17,-6.0,3.0,66.0,-7.0,-10.0,0.0,2021-07-17,2021-07-16,4367.43017578125,4375.08984375,4322.52978515625,4327.16015625,4327.16015625,3165160000.0,2021-07-16,14597.509765625,14623.01953125,14413.3203125,14427.240234375,14427.240234375,4048940000.0
2021-07-18,31533.884765625,32398.99609375,31215.4921875,31796.810546875,31796.810546875,18787986667,2021-07-18,2021-07-17,"411,244","-13,147.00","424,000","386,500","3,273,673","-22,069.00","3,296,000","3,297,500",2.4,2.4,"137,027,194",2021-07-16,27.479999542236328,27.479999542236328,27.440000534057617,27.440000534057617,27.440000534057617,800.0,2021-07-16,35007.94140625,35090.01171875,34647.8203125,34687.8515625,34687.8515625,3165160000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-07-18,-1.0,3.0,59.0,-5.0,-11.0,0.0,2021-07-18,2021-07-16,4367.43017578125,4375.08984375,4322.52978515625,4327.16015625,4327.16015625,3165160000.0,2021-07-16,14597.509765625,14623.01953125,14413.3203125,14427.240234375,14427.240234375,4048940000.0
2021-07-19,31800.01171875,31885.859375,30563.734375,30817.83203125,30817.83203125,20434789545,2021-07-19,2021-07-17,"411,244","-13,147.00","424,000","386,500","3,273,673","-22,069.00","3,296,000","3,297,500",2.4,2.4,"137,027,194",2021-07-19,27.40999984741211,27.40999984741211,27.38999938964844,27.40999984741211,27.40999984741211,2800.0,2021-07-19,34528.48046875,34528.48046875,33741.76171875,33962.0390625,33962.0390625,4155790000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-07-19,-3.0,4.0,42.0,-20.0,-33.0,6.0,2021-07-19,2021-07-19,4296.39990234375,4296.39990234375,4233.1298828125,4258.490234375,4258.490234375,4155790000.0,2021-07-19,14235.98046875,14313.599609375,14178.66015625,14274.98046875,14274.98046875,4507040000.0
2021-07-20,30838.28515625,31006.1875,29360.955078125,29807.34765625,29807.34765625,23148267245,2021-07-20,2021-07-17,"411,244","-13,147.00","424,000","386,500","3,273,673","-22,069.00","3,296,000","3,297,500",2.4,2.4,"137,027,194",2021-07-20,27.36000061035156,27.459999084472656,27.36000061035156,27.440000534057617,27.440000534057617,6800.0,2021-07-20,33981.7890625,34621.7890625,33981.7890625,34511.98828125,34511.98828125,3634190000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-07-20,-2.0,5.0,50.0,-20.0,-33.0,6.0,2021-07-20,2021-07-20,4265.10986328125,4336.83984375,4262.0498046875,4323.06005859375,4323.06005859375,3634190000.0,2021-07-20,14330.4599609375,14555.75,14271.23046875,14498.8798828125,14498.8798828125,4618980000.0
2021-07-21,29796.28515625,32752.326171875,29526.18359375,32110.693359375,32110.693359375,28203024559,2021-07-21,2021-07-17,"411,244","-13,147.00","424,000","386,500","3,273,673","-22,069.00","3,296,000","3,297,500",2.4,2.4,"137,027,194",2021-07-21,27.450000762939453,27.450000762939453,27.3799991607666,27.420000076293945,27.420000076293945,2300.0,2021-07-21,34556.9609375,34820.23828125,34556.9609375,34798.0,34798.0,3078550000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-07-21,-1.0,5.0,50.0,-20.0,-32.0,6.0,2021-07-21,2021-07-21,4331.1298828125,4359.7001953125,4331.1298828125,4358.68994140625,4358.68994140625,3078550000.0,2021-07-21,14508.75,14633.1396484375,14498.650390625,14631.9501953125,14631.9501953125,4075150000.0
2021-07-22,32138.873046875,32576.400390625,31745.298828125,32313.10546875,32313.10546875,19555230518,2021-07-22,2021-07-17,"411,244","-13,147.00","424,000","386,500","3,273,673","-22,069.00","3,296,000","3,297,500",2.4,2.4,"137,027,194",2021-07-22,27.450000762939453,27.46999931335449,27.450000762939453,27.46999931335449,27.46999931335449,1000.0,2021-07-22,34799.6796875,34879.28125,34673.03125,34823.3515625,34823.3515625,2907910000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-07-22,-1.0,6.0,60.0,-18.0,-32.0,6.0,2021-07-22,2021-07-22,4361.27001953125,4369.8701171875,4350.06005859375,4367.47998046875,4367.47998046875,2907910000.0,2021-07-22,14652.7197265625,14694.1904296875,14617.8701171875,14684.599609375,14684.599609375,3574560000.0
2021-07-23,32305.958984375,33581.55078125,32057.892578125,33581.55078125,33581.55078125,22552046192,2021-07-23,2021-07-17,"411,244","-13,147.00","424,000","386,500","3,273,673","-22,069.00","3,296,000","3,297,500",2.4,2.4,"137,027,194",2021-07-23,27.5,27.5,27.46999931335449,27.489999771118164,27.489999771118164,2600.0,2021-07-23,34855.109375,35095.328125,34855.109375,35061.55078125,35061.55078125,3490730000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-07-23,-6.0,1.0,53.0,-17.0,-32.0,6.0,2021-07-23,2021-07-23,4381.2001953125,4415.18017578125,4381.2001953125,4411.7900390625,4411.7900390625,3490730000.0,2021-07-23,14753.0595703125,14846.0595703125,14698.76953125,14836.990234375,14836.990234375,3959410000.0
2021-07-24,33593.73046875,34490.390625,33424.859375,34292.4453125,34292.4453125,21664706865,2021-07-24,2021-07-24,"344,332","-54,953.00","399,000","394,250","2,930,341","-49,285.00","2,980,000","3,200,750",2.1,2.2,"137,027,194",2021-07-23,27.5,27.5,27.46999931335449,27.489999771118164,27.489999771118164,2600.0,2021-07-23,34855.109375,35095.328125,34855.109375,35061.55078125,35061.55078125,3490730000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-07-24,-7.0,3.0,71.0,-6.0,-10.0,0.0,2021-07-24,2021-07-23,4381.2001953125,4415.18017578125,4381.2001953125,4411.7900390625,4411.7900390625,3490730000.0,2021-07-23,14753.0595703125,14846.0595703125,14698.76953125,14836.990234375,14836.990234375,3959410000.0
2021-07-25,34290.29296875,35364.92578125,33881.8359375,35350.1875,35350.1875,20856685287,2021-07-25,2021-07-24,"344,332","-54,953.00","399,000","394,250","2,930,341","-49,285.00","2,980,000","3,200,750",2.1,2.2,"137,027,194",2021-07-23,27.5,27.5,27.46999931335449,27.489999771118164,27.489999771118164,2600.0,2021-07-23,34855.109375,35095.328125,34855.109375,35061.55078125,35061.55078125,3490730000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-07-25,-3.0,2.0,53.0,-6.0,-10.0,0.0,2021-07-25,2021-07-23,4381.2001953125,4415.18017578125,4381.2001953125,4411.7900390625,4411.7900390625,3490730000.0,2021-07-23,14753.0595703125,14846.0595703125,14698.76953125,14836.990234375,14836.990234375,3959410000.0
2021-07-26,35384.03125,40499.67578125,35287.3125,37337.53515625,37337.53515625,51022126212,2021-07-26,2021-07-24,"344,332","-54,953.00","399,000","394,250","2,930,341","-49,285.00","2,980,000","3,200,750",2.1,2.2,"137,027,194",2021-07-26,27.51000022888184,27.51000022888184,27.489999771118164,27.489999771118164,27.489999771118164,2000.0,2021-07-26,35055.859375,35150.37109375,34950.19140625,35144.30859375,35144.30859375,2679110000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-07-26,-4.0,4.0,42.0,-21.0,-33.0,6.0,2021-07-26,2021-07-26,4409.580078125,4422.72998046875,4405.4501953125,4422.2998046875,4422.2998046875,2679110000.0,2021-07-26,14821.0302734375,14863.650390625,14790.490234375,14840.7099609375,14840.7099609375,4409960000.0
2021-07-27,37276.03515625,39406.94140625,36441.7265625,39406.94140625,39406.94140625,35097370560,2021-07-27,2021-07-24,"344,332","-54,953.00","399,000","394,250","2,930,341","-49,285.00","2,980,000","3,200,750",2.1,2.2,"137,027,194",2021-07-27,27.51000022888184,27.51000022888184,27.5,27.5,27.5,700.0,2021-07-27,35078.8984375,35078.8984375,34878.0703125,35058.51953125,35058.51953125,3381080000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-07-27,-3.0,5.0,46.0,-21.0,-32.0,7.0,2021-07-27,2021-07-27,4416.3798828125,4416.3798828125,4372.509765625,4401.4599609375,4401.4599609375,3381080000.0,2021-07-27,14807.9501953125,14811.080078125,14503.759765625,14660.580078125,14660.580078125,4300000000.0
2021-07-28,39503.1875,40816.0703125,38862.4375,39995.90625,39995.90625,38702404695,2021-07-28,2021-07-24,"344,332","-54,953.00","399,000","394,250","2,930,341","-49,285.00","2,980,000","3,200,750",2.1,2.2,"137,027,194",2021-07-28,27.5,27.51000022888184,27.489999771118164,27.51000022888184,27.51000022888184,1200.0,2021-07-28,35109.94921875,35116.37109375,34876.83984375,34930.9296875,34930.9296875,3215130000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-07-28,-2.0,4.0,47.0,-20.0,-32.0,6.0,2021-07-28,2021-07-28,4402.9501953125,4415.47021484375,4387.009765625,4400.64013671875,4400.64013671875,3215130000.0,2021-07-28,14715.66015625,14798.8798828125,14645.6298828125,14762.580078125,14762.580078125,4235390000.0
2021-07-29,39995.453125,40593.0703125,39352.05859375,40008.421875,40008.421875,27167146027,2021-07-29,2021-07-24,"344,332","-54,953.00","399,000","394,250","2,930,341","-49,285.00","2,980,000","3,200,750",2.1,2.2,"137,027,194",2021-07-29,27.489999771118164,27.540000915527344,27.46999931335449,27.520000457763672,27.520000457763672,4300.0,2021-07-29,34985.98828125,35171.51953125,34985.98828125,35084.53125,35084.53125,2815510000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-07-29,-3.0,4.0,42.0,-20.0,-32.0,7.0,2021-07-29,2021-07-29,4403.58984375,4429.97021484375,4403.58984375,4419.14990234375,4419.14990234375,2815510000.0,2021-07-29,14771.169921875,14833.740234375,14761.3798828125,14778.259765625,14778.259765625,3904590000.0
2021-07-30,40027.484375,42235.546875,38397.35546875,42235.546875,42235.546875,33072782960,2021-07-30,2021-07-24,"344,332","-54,953.00","399,000","394,250","2,930,341","-49,285.00","2,980,000","3,200,750",2.1,2.2,"137,027,194",2021-07-30,27.530000686645508,27.530000686645508,27.51000022888184,27.51000022888184,27.51000022888184,300.0,2021-07-30,35013.26171875,35106.30078125,34871.12890625,34935.46875,34935.46875,2861600000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-07-30,-4.0,3.0,49.0,-17.0,-32.0,6.0,2021-07-30,2021-07-30,4395.1201171875,4412.25,4389.64990234375,4395.259765625,4395.259765625,2861600000.0,2021-07-30,14615.849609375,14728.7802734375,14615.849609375,14672.6796875,14672.6796875,3628750000.0
2021-07-31,42196.3046875,42231.44921875,41110.83203125,41626.1953125,41626.1953125,25802845343,2021-07-31,2021-07-31,"325,715","-60,977.00","387,000","394,500","2,850,397","-48,326.00","2,899,000","3,109,250",2.1,2.1,"137,027,194",2021-07-30,27.530000686645508,27.530000686645508,27.51000022888184,27.51000022888184,27.51000022888184,300.0,2021-07-30,35013.26171875,35106.30078125,34871.12890625,34935.46875,34935.46875,2861600000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-07-31,-5.0,5.0,65.0,-6.0,-10.0,0.0,2021-07-31,2021-07-30,4395.1201171875,4412.25,4389.64990234375,4395.259765625,4395.259765625,2861600000.0,2021-07-30,14615.849609375,14728.7802734375,14615.849609375,14672.6796875,14672.6796875,3628750000.0
2021-08-01,41460.84375,42541.6796875,39540.94140625,39974.89453125,39974.89453125,26688438115,2021-08-01,2021-07-31,"325,715","-60,977.00","387,000","394,500","2,850,397","-48,326.00","2,899,000","3,109,250",2.1,2.1,"137,027,194",2021-07-30,27.530000686645508,27.530000686645508,27.51000022888184,27.51000022888184,27.51000022888184,300.0,2021-07-30,35013.26171875,35106.30078125,34871.12890625,34935.46875,34935.46875,2861600000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-08-01,-2.0,3.0,45.0,-6.0,-10.0,0.0,2021-08-01,2021-07-30,4395.1201171875,4412.25,4389.64990234375,4395.259765625,4395.259765625,2861600000.0,2021-07-30,14615.849609375,14728.7802734375,14615.849609375,14672.6796875,14672.6796875,3628750000.0
2021-08-02,39907.26171875,40419.1796875,38746.34765625,39201.9453125,39201.9453125,25595265436,2021-08-02,2021-07-31,"325,715","-60,977.00","387,000","394,500","2,850,397","-48,326.00","2,899,000","3,109,250",2.1,2.1,"137,027,194",2021-08-02,27.5,27.530000686645508,27.5,27.530000686645508,27.530000686645508,146000.0,2021-07-30,35013.26171875,35106.30078125,34871.12890625,34935.46875,34935.46875,2861600000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-08-02,-2.0,5.0,43.0,-20.0,-33.0,6.0,2021-08-02,2021-08-02,4406.85986328125,4422.18017578125,4384.81005859375,4387.16015625,4387.16015625,2919940000.0,2021-08-02,14758.599609375,14770.41015625,14665.669921875,14681.0703125,14681.0703125,3738200000.0
2021-08-03,39178.40234375,39750.03125,37782.05078125,38152.98046875,38152.98046875,26189830450,2021-08-03,2021-07-31,"325,715","-60,977.00","387,000","394,500","2,850,397","-48,326.00","2,899,000","3,109,250",2.1,2.1,"137,027,194",2021-08-03,27.51000022888184,27.559999465942383,27.51000022888184,27.559999465942383,27.559999465942383,900.0,2021-08-03,34864.1015625,35120.94140625,34714.328125,35116.3984375,35116.3984375,3305340000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-08-03,-1.0,8.0,47.0,-20.0,-32.0,6.0,2021-08-03,2021-08-03,4392.740234375,4423.7900390625,4373.0,4423.14990234375,4423.14990234375,3305340000.0,2021-08-03,14713.990234375,14762.599609375,14584.08984375,14761.2900390625,14761.2900390625,4117520000.0
2021-08-04,38213.33203125,39952.296875,37589.1640625,39747.50390625,39747.50390625,25372562724,2021-08-04,2021-07-31,"325,715","-60,977.00","387,000","394,500","2,850,397","-48,326.00","2,899,000","3,109,250",2.1,2.1,"137,027,194",2021-08-04,27.6200008392334,27.6200008392334,27.489999771118164,27.520000457763672,27.520000457763672,7600.0,2021-08-04,35047.44140625,35047.44140625,34790.62109375,34792.671875,34792.671875,338262000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-08-04,-1.0,6.0,45.0,-20.0,-32.0,6.0,2021-08-04,2021-08-04,4415.9501953125,4416.169921875,4400.22998046875,4402.66015625,4402.66015625,3382620000.0,2021-08-04,14747.2099609375,14812.3701171875,14734.1201171875,14780.5302734375,14780.5302734375,4319400000.0
2021-08-05,39744.515625,41341.93359375,37458.00390625,40869.5546875,40869.5546875,35185031017,2021-08-05,2021-07-31,"325,715","-60,977.00","387,000","394,500","2,850,397","-48,326.00","2,899,000","3,109,250",2.1,2.1,"137,027,194",2021-08-05,27.540000915527344,27.540000915527344,27.520000457763672,27.520000457763672,27.520000457763672,2300.0,2021-08-05,34815.609375,35067.5390625,34815.609375,35064.25,35064.25,273422000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-08-05,-2.0,7.0,50.0,-20.0,-32.0,6.0,2021-08-05,2021-08-05,4408.85986328125,4429.759765625,4408.85986328125,4429.10009765625,4429.10009765625,2734220000.0,2021-08-05,14794.080078125,14896.4697265625,14776.0302734375,14895.1201171875,14895.1201171875,4087320000.0
2021-08-06,40865.8671875,43271.66015625,39932.1796875,42816.5,42816.5,38226483046,2021-08-06,2021-07-31,"325,715","-60,977.00","387,000","394,500","2,850,397","-48,326.00","2,899,000","3,109,250",2.1,2.1,"137,027,194",2021-08-06,27.520000457763672,27.520000457763672,27.450000762939453,27.450000762939453,27.450000762939453,1600.0,2021-08-06,35077.44140625,35246.7890625,35077.44140625,35208.51171875,35208.51171875,283997000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-08-06,-6.0,2.0,48.0,-18.0,-32.0,6.0,2021-08-06,2021-08-06,4429.06982421875,4440.81982421875,4429.06982421875,4436.52001953125,4436.52001953125,2839970000.0,2021-08-06,14864.2197265625,14890.1796875,14788.58984375,14835.759765625,14835.759765625,4159050000.0
2021-08-07,42832.796875,44689.859375,42618.56640625,44555.80078125,44555.80078125,40030862141,2021-08-07,2021-08-07,"323,043","-54,287.00","377,000","396,750","2,808,106","-56,555.00","2,865,000","3,010,000",2.0,2.1,"137,027,194",2021-08-06,27.520000457763672,27.520000457763672,27.450000762939453,27.450000762939453,27.450000762939453,1600.0,2021-08-06,35077.44140625,35246.7890625,35077.44140625,35208.51171875,35208.51171875,283997000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-08-07,-7.0,4.0,58.0,-8.0,-10.0,1.0,2021-08-07,2021-08-06,4429.06982421875,4440.81982421875,4429.06982421875,4436.52001953125,4436.52001953125,2839970000.0,2021-08-06,14864.2197265625,14890.1796875,14788.58984375,14835.759765625,14835.759765625,4159050000.0
2021-08-08,44574.4375,45282.3515625,43331.91015625,43798.1171875,43798.1171875,36302664750,2021-08-08,2021-08-07,"323,043","-54,287.00","377,000","396,750","2,808,106","-56,555.00","2,865,000","3,010,000",2.0,2.1,"137,027,194",2021-08-06,27.520000457763672,27.520000457763672,27.450000762939453,27.450000762939453,27.450000762939453,1600.0,2021-08-06,35077.44140625,35246.7890625,35077.44140625,35208.51171875,35208.51171875,283997000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-08-08,-3.0,3.0,45.0,-7.0,-10.0,0.0,2021-08-08,2021-08-06,4429.06982421875,4440.81982421875,4429.06982421875,4436.52001953125,4436.52001953125,2839970000.0,2021-08-06,14864.2197265625,14890.1796875,14788.58984375,14835.759765625,14835.759765625,4159050000.0
2021-08-09,43791.92578125,46456.83203125,42848.6875,46365.40234375,46365.40234375,38734079049,2021-08-09,2021-08-07,"323,043","-54,287.00","377,000","396,750","2,808,106","-56,555.00","2,865,000","3,010,000",2.0,2.1,"137,027,194",2021-08-09,27.46999931335449,27.46999931335449,27.46999931335449,27.46999931335449,27.46999931335449,600.0,2021-08-09,35229.671875,35229.671875,35041.23828125,35101.8515625,35101.8515625,277988000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-08-09,-4.0,5.0,32.0,-22.0,-33.0,7.0,2021-08-09,2021-08-09,4437.77001953125,4439.39013671875,4424.740234375,4432.35009765625,4432.35009765625,2779880000.0,2021-08-09,14855.759765625,14883.8095703125,14802.6904296875,14860.1796875,14860.1796875,4095760000.0
2021-08-10,46280.84765625,46637.98828125,44705.5546875,45585.03125,45585.03125,33546019517,2021-08-10,2021-08-07,"323,043","-54,287.00","377,000","396,750","2,808,106","-56,555.00","2,865,000","3,010,000",2.0,2.1,"137,027,194",2021-08-10,27.479999542236328,27.479999542236328,27.46999931335449,27.46999931335449,27.46999931335449,1900.0,2021-08-10,35135.171875,35285.16015625,35091.91015625,35264.671875,35264.671875,321984000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-08-10,-3.0,6.0,36.0,-22.0,-32.0,7.0,2021-08-10,2021-08-10,4435.7900390625,4445.2099609375,4430.02978515625,4436.75,4436.75,3219840000.0,2021-08-10,14887.75,14894.6103515625,14754.48046875,14788.08984375,14788.08984375,3978790000.0
2021-08-11,45599.703125,46735.6328125,45351.7109375,45593.63671875,45593.63671875,34319709073,2021-08-11,2021-08-07,"323,043","-54,287.00","377,000","396,750","2,808,106","-56,555.00","2,865,000","3,010,000",2.0,2.1,"137,027,194",2021-08-11,27.450000762939453,27.489999771118164,27.450000762939453,27.489999771118164,27.489999771118164,7900.0,2021-08-11,35300.890625,35501.16015625,35300.890625,35484.96875,35484.96875,280306000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-08-11,-3.0,5.0,35.0,-22.0,-32.0,6.0,2021-08-11,2021-08-11,4442.18017578125,4449.43994140625,4436.419921875,4442.41015625,4442.41015625,2803060000.0,2021-08-11,14834.3798828125,14842.5,14692.41015625,14765.1396484375,14765.1396484375,3980530000.0
2021-08-12,45576.87890625,46228.91015625,43861.4453125,44428.2890625,44428.2890625,33723620826,2021-08-12,2021-08-07,"323,043","-54,287.00","377,000","396,750","2,808,106","-56,555.00","2,865,000","3,010,000",2.0,2.1,"137,027,194",2021-08-12,27.600000381469727,27.600000381469727,27.399999618530277,27.489999771118164,27.489999771118164,2400.0,2021-08-12,35481.94140625,35510.76953125,35352.53125,35499.8515625,35499.8515625,254386000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-08-12,-4.0,6.0,42.0,-21.0,-32.0,6.0,2021-08-12,2021-08-12,4446.080078125,4461.77001953125,4435.9599609375,4460.830078125,4460.830078125,2543860000.0,2021-08-12,14751.3603515625,14824.3095703125,14698.9404296875,14816.259765625,14816.259765625,4020260000.0
2021-08-13,44439.69140625,47831.9765625,44282.41796875,47793.3203125,47793.3203125,31744259539,2021-08-13,2021-08-07,"323,043","-54,287.00","377,000","396,750","2,808,106","-56,555.00","2,865,000","3,010,000",2.0,2.1,"137,027,194",2021-08-13,27.520000457763672,27.540000915527344,27.489999771118164,27.520000457763672,27.520000457763672,2500.0,2021-08-13,35551.55859375,35610.5703125,35474.78125,35515.37890625,35515.37890625,237163000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-08-13,-6.0,2.0,40.0,-19.0,-32.0,6.0,2021-08-13,2021-08-13,4464.83984375,4468.3701171875,4460.81982421875,4468.0,4468.0,2371630000.0,2021-08-13,14825.0703125,14850.6103515625,14797.2197265625,14822.900390625,14822.900390625,4038130000.0
2021-08-14,47810.6875,48098.68359375,46177.6328125,47096.9453125,47096.9453125,31211354442,2021-08-14,2021-08-14,"309,464","-39,386.00","349,000","378,000","2,809,749","-98,706.00","2,908,000","2,913,000",2.1,2.1,"137,027,194",2021-08-13,27.520000457763672,27.540000915527344,27.489999771118164,27.520000457763672,27.520000457763672,2500.0,2021-08-13,35551.55859375,35610.5703125,35474.78125,35515.37890625,35515.37890625,237163000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-08-14,-6.0,4.0,58.0,-9.0,-11.0,1.0,2021-08-14,2021-08-13,4464.83984375,4468.3701171875,4460.81982421875,4468.0,4468.0,2371630000.0,2021-08-13,14825.0703125,14850.6103515625,14797.2197265625,14822.900390625,14822.900390625,4038130000.0
2021-08-15,47096.66796875,47357.10546875,45579.58984375,47047.00390625,47047.00390625,30988958446,2021-08-15,2021-08-14,"309,464","-39,386.00","349,000","378,000","2,809,749","-98,706.00","2,908,000","2,913,000",2.1,2.1,"137,027,194",2021-08-13,27.520000457763672,27.540000915527344,27.489999771118164,27.520000457763672,27.520000457763672,2500.0,2021-08-13,35551.55859375,35610.5703125,35474.78125,35515.37890625,35515.37890625,237163000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-08-15,-2.0,4.0,49.0,-7.0,-11.0,0.0,2021-08-15,2021-08-13,4464.83984375,4468.3701171875,4460.81982421875,4468.0,4468.0,2371630000.0,2021-08-13,14825.0703125,14850.6103515625,14797.2197265625,14822.900390625,14822.900390625,4038130000.0
2021-08-16,47019.9609375,47998.09765625,45700.3203125,46004.484375,46004.484375,32776876610,2021-08-16,2021-08-14,"309,464","-39,386.00","349,000","378,000","2,809,749","-98,706.00","2,908,000","2,913,000",2.1,2.1,"137,027,194",2021-08-16,27.540000915527344,27.56999969482422,27.51000022888184,27.520000457763672,27.520000457763672,3300.0,2021-08-16,35490.828125,35631.19140625,35231.87109375,35625.3984375,35625.3984375,270717000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-08-16,-4.0,4.0,29.0,-22.0,-33.0,6.0,2021-08-16,2021-08-16,4461.64990234375,4480.259765625,4437.66015625,4479.7099609375,4479.7099609375,2707170000.0,2021-08-16,14771.5302734375,14794.6796875,14610.01953125,14793.759765625,14793.759765625,3953840000.0
2021-08-17,45936.45703125,47139.5703125,44512.41796875,44695.359375,44695.359375,33451362600,2021-08-17,2021-08-14,"309,464","-39,386.00","349,000","378,000","2,809,749","-98,706.00","2,908,000","2,913,000",2.1,2.1,"137,027,194",2021-08-17,27.51000022888184,27.51000022888184,27.51000022888184,27.51000022888184,27.51000022888184,100.0,2021-08-17,35500.01171875,35500.01171875,35120.30859375,35343.28125,35343.28125,288400000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-08-17,-3.0,6.0,31.0,-23.0,-33.0,6.0,2021-08-17,2021-08-17,4462.1201171875,4462.1201171875,4417.830078125,4448.080078125,4448.080078125,2884000000.0,2021-08-17,14670.5595703125,14716.9501953125,14550.8798828125,14656.1796875,14656.1796875,4151190000.0
2021-08-18,44686.75,45952.0625,44364.02734375,44801.1875,44801.1875,32194123075,2021-08-18,2021-08-14,"309,464","-39,386.00","349,000","378,000","2,809,749","-98,706.00","2,908,000","2,913,000",2.1,2.1,"137,027,194",2021-08-18,27.46999931335449,27.5,27.3700008392334,27.399999618530277,27.399999618530277,11000.0,2021-08-18,35310.19921875,35356.80078125,34943.41015625,34960.69140625,34960.69140625,296521000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-08-18,-3.0,4.0,30.0,-22.0,-30.0,6.0,2021-08-18,2021-08-18,4440.93994140625,4454.31982421875,4397.58984375,4400.27001953125,4400.27001953125,2965210000.0,2021-08-18,14636.240234375,14697.25,14516.2998046875,14525.91015625,14525.91015625,3814120000.0
